Dealer Code,Dealer Name,Dealer State,Region,Status,Status Reson,Chassis no,TMInvoiceno,TM Invoice Date,Retail invoice no,Retail invoice Date,Claim ID,G_Claim ID,Scheme ID,Amount,SAP Doc no.,SAP Doc Date,Scheme Type,Scheme Type-Name,Scheme Type Category,LOB
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT566013R1B04141,907436199,28-02-2024,IAUTGH2425000015,10-04-2024,CVF241194284,0,SCHM04-19660,300,Not available,28-02-2024,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810018P8J16314,728579698,31-10-2023,IAUTGH2425000045,16-04-2024,CVF241196044,0,SCHM04-19669,100,Not available,31-10-2023,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045P2K28106,907418104,31-10-2023,IAUTGH2425000312,31-05-2024,CVF241185470,0,SCHM-X,205000,Not available,31-10-2023,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828048RAD06494,725605672,29-04-2024,IAUTGH2425000322,31-05-2024,CVF241185521,0,SCHM-X,102500,Not available,29-04-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045R1E14648,907452737,30-05-2024,IAUTGH2425000337,07-06-2024,CVF241185893,0,SCHM-X,110000,Not available,30-05-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAB02851,925169708,28-02-2024,IAUTGH2425000349,12-06-2024,CVF241186022,0,SCHM-X,185000,Not available,28-02-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828048RAD06592,725605673,29-04-2024,IAUTGH2425000256,29-05-2024,CVF241185084,0,SCHM-X,108000,Not available,29-04-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045R1E12930,907450212,13-05-2024,IAUTGH2425000287,31-05-2024,CVF241185156,0,SCHM-X,122500,Not available,13-05-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828048R3D12841,907448980,30-04-2024,IAUTGH2425000281,31-05-2024,CVF241185082,0,SCHM-X,160000,Not available,30-04-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828048RAD06495,725605671,29-04-2024,IAUTGH2425000294,31-05-2024,CVF241185321,0,SCHM-X,128000,Not available,29-04-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045R3E16010,907452741,30-05-2024,IAUTGH2425000340,08-06-2024,CVF241185894,0,SCHM-X,106000,Not available,30-05-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045R1E14657,907452739,30-05-2024,IAUTGH2425000338,08-06-2024,CVF241185890,0,SCHM-X,106000,Not available,30-05-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005PVJ50164,723276639,29-09-2023,IAUTGH2324001213,10-11-2023,CVL23761278,0,SCHM12-13452,10000,Not available,29-09-2023,Exchange,Exchange,Consumer,SCVPass
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008P3K29892,768806309,14-10-2023,IAUTGH2324001220,10-11-2023,CVL23761203,0,SCHM12-13446,15000,Not available,14-10-2023,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045P2K27537,907416902,30-10-2023,IAUTGH2324001232,11-11-2023,CVL23761344,0,SCHM12-13446,15000,Not available,30-10-2023,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083RAD06305,725606330,30-04-2024,IAUTGH2425000347,11-06-2024,CVF241183172,0,SCHM-X,149999,Not available,30-04-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT555024R8C04200,730138748,28-03-2024,IAUTGH2425000348,11-06-2024,CVF241183194,0,SCHM-X,169999,Not available,28-03-2024,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556012PVF34306,723073926,30-06-2023,IAUTGH2324001006,20-10-2023,CVA24829430,0,SCHM10-12014,0,Not available,30-06-2023,Cash (CV)4,Cash (CV)4,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559029PVC16625,768444609,29-03-2023,IAUTGH2324000509,20-07-2023,CVJ23615632,0,SCHM07-7504,0,Not available,29-03-2023,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559029PVC16626,768444611,29-03-2023,IAUTGH2324000510,20-07-2023,CVJ23615639,0,SCHM07-7504,0,Not available,29-03-2023,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559029PVC16629,768444605,29-03-2023,IAUTGH2324000511,20-07-2023,CVJ23615644,0,SCHM07-7504,0,Not available,29-03-2023,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT812028N5N14729,761810782,31-12-2022,IAUTGH2324000091,30-04-2023,CVC24953009,0,SCHM-12043,2000,Not available,31-12-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810017P8C03890,768330908,23-03-2023,IAUTGH2324000027,19-04-2023,CVC24953025,0,SCHM-12043,2000,Not available,23-03-2023,SIM activation scheme,SIM activation scheme,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810001N5P15279,764126995,25-01-2023,IAUTGH2324000103,30-04-2023,CVC24953026,0,SCHM-12043,2000,Not available,25-01-2023,SIM activation scheme,SIM activation scheme,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016P5C03566,764146750,22-03-2023,IAUTGH2324000065,28-04-2023,CVC24953034,0,SCHM-12043,2000,Not available,22-03-2023,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT812028N5K12861,764095751,30-10-2022,IAUTGH2324000155,24-05-2023,CVC24953052,0,SCHM-12043,2000,Not available,30-10-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563010N7K25141,767229302,29-10-2022,IAUTGH2324000153,23-05-2023,CVC24953092,0,SCHM-12043,2000,Not available,29-10-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016N5N13691,764115848,31-12-2022,IAUTGH2324000174,26-05-2023,CVC24953090,0,SCHM-12043,2000,Not available,31-12-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016NAG07626,919975228,25-02-2023,IAUTGH2324000183,27-05-2023,CVC24953093,0,SCHM-12043,2000,Not available,25-02-2023,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016P5C03559,764146744,22-03-2023,IAUTGH2324000004,06-04-2023,CVC24953117,0,SCHM-12043,2000,Not available,22-03-2023,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810017N8E11332,765363853,28-07-2022,IAUTGH2223002197,24-01-2023,CVC24953134,0,SCHM-12043,2000,Not available,28-07-2022,SIM activation scheme,SIM activation scheme,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810027R8B02024,730019675,29-02-2024,IAUTGH2425000346,10-06-2024,CVG241273527,0,SCHM06-22687,12000,Not available,29-02-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083RAD06305,725606330,30-04-2024,IAUTGH2425000347,11-06-2024,CVG241273389,0,SCHM06-22643,15000,Not available,30-04-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083R5D07599,725600760,19-04-2024,IAUTGH2425000377,15-06-2024,CVG241273364,0,SCHM06-22643,15000,Not available,19-04-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAB02851,925169708,28-02-2024,IAUTGH2425000349,12-06-2024,CVG241273014,0,SCHM06-22643,15000,Not available,28-02-2024,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01881,725560916,27-01-2024,IAUTGH2425000357,14-06-2024,CVG241273048,0,SCHM06-22643,15000,Not available,27-01-2024,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT569002R3D11020,925173172,29-04-2024,IAUTGH2425000366,15-06-2024,CVG241273031,0,SCHM06-22643,15000,Not available,29-04-2024,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810026R8D07235,730434227,31-05-2024,IAUTGH2425000371,15-06-2024,CVG241273513,0,SCHM06-22687,12000,Not available,31-05-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810026R8E08882,730435610,31-05-2024,IAUTGH2425000373,15-06-2024,CVG241273516,0,SCHM06-22687,12000,Not available,31-05-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810026R8E08918,730435615,31-05-2024,IAUTGH2425000374,15-06-2024,CVG241273511,0,SCHM06-22687,12000,Not available,31-05-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT812067R5D07362,725605368,28-04-2024,IAUTGH2425000378,15-06-2024,CVG241273689,0,SCHM06-22687,12000,Not available,28-04-2024,Exchange,Exchange,Consumer,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083R5F10337,725618630,12-06-2024,IAUTGH2425000375,15-06-2024,CVG241273379,0,SCHM06-22643,0,Not available,12-06-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083RAF08978,725619077,14-06-2024,IAUTGH2425000376,15-06-2024,CVG241273397,0,SCHM06-22643,0,Not available,14-06-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828045RAF08743,725618632,12-06-2024,IAUTGH2425000411,24-06-2024,CVG241273796,0,SCHM06-22643,15000,Not available,12-06-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828048RAF08502,725617681,08-06-2024,IAUTGH2425000414,24-06-2024,CVG241274030,0,SCHM06-22643,15000,Not available,08-06-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804724R8F09689,733012394,19-06-2024,IAUTGH2425000416,25-06-2024,CVG241273435,0,SCHM06-22687,12000,Not available,19-06-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804724R8F09690,733012395,19-06-2024,IAUTGH2425000417,25-06-2024,CVG241273470,0,SCHM06-22687,12000,Not available,19-06-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804726R8E07330,730331832,12-05-2024,IAUTGH2425000412,24-06-2024,CVG241273386,0,SCHM06-22687,12000,Not available,12-05-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810026R8F10277,733008428,18-06-2024,IAUTGH2425000418,25-06-2024,CVG241273479,0,SCHM06-22687,12000,Not available,18-06-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT797083RAF09210,725619528,18-06-2024,IAUTGH2425000430,27-06-2024,CVG241273374,0,SCHM06-22643,15000,Not available,18-06-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RVE23587,728353527,25-06-2024,IAUTGH2425000436,28-06-2024,CVG241272321,0,SCHM06-23021,33043,Not available,25-06-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RVE23590,728353526,25-06-2024,IAUTGH2425000435,28-06-2024,CVG241272317,0,SCHM06-23021,33043,Not available,25-06-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAB02549,925169803,29-02-2024,IAUTGH2425000432,27-06-2024,CVG241272973,0,SCHM06-22643,15000,Not available,29-02-2024,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAB02829,925169707,28-02-2024,IAUTGH2425000431,27-06-2024,CVG241272996,0,SCHM06-22643,15000,Not available,28-02-2024,Exchange,Exchange,Consumer,HCV Const
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RZE11700,728353524,25-06-2024,IAUTGH2425000437,28-06-2024,CVG241272349,0,SCHM06-23021,33043,Not available,25-06-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RZE11709,728353525,25-06-2024,IAUTGH2425000438,28-06-2024,CVG241272357,0,SCHM06-23021,33043,Not available,25-06-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT843034R5F10431,725622608,26-06-2024,IAUTGH2425000439,28-06-2024,CVG241274201,0,SCHM06-22687,12000,Not available,26-06-2024,Exchange,Exchange,Consumer,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RZE12814,728370415,29-06-2024,IAUTGH2425000455,29-06-2024,CVG241272355,0,SCHM06-23120,15000,Not available,29-06-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT559036RZE12814,728370415,29-06-2024,IAUTGH2425000455,29-06-2024,CVG241272352,0,SCHM06-23021,33043,Not available,29-06-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT566013R1E12127,907450899,21-05-2024,IAUTGH2425000433,27-06-2024,CVG241272852,0,SCHM06-22643,15000,Not available,21-05-2024,Exchange,Exchange,Consumer,HCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT812073RAE08399,725620659,22-06-2024,IAUTGH2425000449,29-06-2024,CVG241273709,0,SCHM06-22687,12000,Not available,22-06-2024,Exchange,Exchange,Consumer,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804756R8E08884,733054348,27-06-2024,IAUTGH2425000442,29-06-2024,CVG241273590,0,SCHM06-22687,12000,Not available,27-06-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563010N7F13501,739862873,14-06-2022,IAUTGH2223000486,20-06-2022,CVC24951314,0,SCHM-12043,2000,Not available,14-06-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804305N8E09862,765078573,12-05-2022,IAUTGH2223000457,13-06-2022,CVC24951346,0,SCHM-12043,2000,Not available,12-05-2022,SIM activation scheme,SIM activation scheme,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810004N5F09101,739862935,22-06-2022,IAUTGH2223000540,28-06-2022,CVC24951374,0,SCHM-12043,2000,Not available,22-06-2022,SIM activation scheme,SIM activation scheme,Reimbursement,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563010N7K24893,767236570,31-10-2022,IAUTGH2324000003,03-04-2023,CVC24951564,0,SCHM-12043,2000,Not available,31-10-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563010N7K25203,767229851,29-10-2022,IAUTGH2324000002,03-04-2023,CVC24951563,0,SCHM-12043,2000,Not available,29-10-2022,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016P5C03563,764146748,22-03-2023,IAUTGH2223002830,29-03-2023,CVC24951565,0,SCHM-12043,2,Not available,22-03-2023,SIM activation scheme,SIM activation scheme,Reimbursement,ICV Trucks
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556018RVE21360,728312338,29-05-2024,IAUTGH2425000336,06-06-2024,CVG241270659,0,SCHM06-23121,15000,Not available,29-05-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556018RVE21360,728312338,29-05-2024,IAUTGH2425000336,06-06-2024,CVG241270650,0,SCHM06-23031,25800,Not available,29-05-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535351RYA01400,728059356,31-01-2024,IAUTGH2425000389,17-06-2024,CVG241269589,0,SCHM06-23122,0,Not available,31-01-2024,Exchange,Exchange,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535351RYA01400,728059356,31-01-2024,IAUTGH2425000389,17-06-2024,CVG241269620,0,SCHM06-23022,49400,Not available,31-01-2024,Upfront,Upfront,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVE26031,728321149,31-05-2024,IAUTGH2425000358,14-06-2024,CVG241270612,0,SCHM06-23121,0,Not available,31-05-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVE26031,728321149,31-05-2024,IAUTGH2425000358,14-06-2024,CVG241270653,0,SCHM06-23017,35800,Not available,31-05-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVD20185,728244850,27-04-2024,IAUTGH2425000342,09-06-2024,CVG241270289,0,SCHM06-23121,15000,Not available,27-04-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVD20185,728244850,27-04-2024,IAUTGH2425000342,09-06-2024,CVG241270285,0,SCHM06-23017,20800,Not available,27-04-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVE26129,728321148,31-05-2024,IAUTGH2425000344,09-06-2024,CVG241270573,0,SCHM06-23121,0,Not available,31-05-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVE26129,728321148,31-05-2024,IAUTGH2425000344,09-06-2024,CVG241270586,0,SCHM06-23017,35800,Not available,31-05-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT555024R8C04200,730138748,28-03-2024,IAUTGH2425000348,11-06-2024,CVG241270097,0,SCHM06-22687,12000,Not available,28-03-2024,Exchange,Exchange,Consumer,LCV
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVD20157,728244849,27-04-2024,IAUTGH2425000419,25-06-2024,CVG241270277,0,SCHM06-23121,0,Not available,27-04-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556014RVD20157,728244849,27-04-2024,IAUTGH2425000419,25-06-2024,CVG241270310,0,SCHM06-23017,35800,Not available,27-04-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535336RYF23707,728326651,11-06-2024,IAUTGH2425000360,14-06-2024,CVG241269209,0,SCHM06-23022,24400,Not available,11-06-2024,Upfront,Upfront,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535336RYF23707,728326651,11-06-2024,IAUTGH2425000360,14-06-2024,CVG241269231,0,SCHM06-23122,25000,Not available,11-06-2024,Exchange,Exchange,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535336RYF23705,728326652,11-06-2024,IAUTGH2425000352,13-06-2024,CVG241269197,0,SCHM06-23122,0,Not available,11-06-2024,Exchange,Exchange,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535336RYF23705,728326652,11-06-2024,IAUTGH2425000352,13-06-2024,CVG241269213,0,SCHM06-23022,49400,Not available,11-06-2024,Upfront,Upfront,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535327PYF29314,723241633,15-09-2023,IAUTGH2425000385,15-06-2024,CVG241269156,0,SCHM06-23122,25000,Not available,15-09-2023,Exchange,Exchange,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535327PYF29314,723241633,15-09-2023,IAUTGH2425000385,15-06-2024,CVG241269143,0,SCHM06-23022,39999,Not available,15-09-2023,Upfront,Upfront,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556013RVD17615,728238731,25-04-2024,IAUTGH2425000351,13-06-2024,CVG241270224,0,SCHM06-23121,15000,Not available,25-04-2024,Exchange,Exchange,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT556013RVD17615,728238731,25-04-2024,IAUTGH2425000351,13-06-2024,CVG241270213,0,SCHM06-23031,25800,Not available,25-04-2024,Upfront,Upfront,Consumer,SCV Cargo
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535330RYB05386,728111861,29-02-2024,IAUTGH2425000353,14-06-2024,CVG241269160,0,SCHM06-23122,0,Not available,29-02-2024,Exchange,Exchange,Consumer,Pickups
1007360,ASHOK AUTO VENTURES LLP-1007360,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT535330RYB05386,728111861,29-02-2024,IAUTGH2425000353,14-06-2024,CVG241269166,0,SCHM06-23022,49400,Not available,29-02-2024,Upfront,Upfront,Consumer,Pickups
